,1,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59,61,63,65,67,69,71,73,75,77,79,81,83,85,87,89,91,93,95,97,99,101,103,105,107,109,111,113,115,117,119,121,123,125,127,129,131,133,135,137,139,141,143,145,147,149,151,153,155,157,159,161,163,165,167,169,171,173,175,177,179,181,183,185,187,189,191,193,195,197,199
,0.00864501,0.00714441,0.00653927,0.00619145,0.00607957,0.00598279,0.00646112,0.00640305,0.00603114,0.00621849,0.00600579,0.00588534,0.00560615,0.00585335,0.00606779,0.00669171,0.00575092,0.00575689,0.00573477,0.00603453,0.00601781,0.00592381,0.00583918,0.00599552,0.00587767,0.00572471,0.00600317,0.00605403,0.00606675,0.00599059,0.00618335,0.00577146,0.00618155,0.00561351,0.00563967,0.0060379,0.00568444,0.00596008,0.0056924,0.00583345,0.0059169,0.00610104,0.00590765,0.00556762,0.00614197,0.00597077,0.00623556,0.00718284,0.00595345,0.00578011,0.00659889,0.00721521,0.00606728,0.00661353,0.00571734,0.00561471,0.00606717,0.00583093,0.00674469,0.00573311,0.00574073,0.00623275,0.00592127,0.0069322,0.00565359,0.00567365,0.00579027,0.00653515,0.00584703,0.00595824,0.00818389,0.00593946,0.00757136,0.00574268,0.00587287,0.00568872,0.00572655,0.00592032,0.00733762,0.00583541,0.00597549,0.00589172,0.00638306,0.00577728,0.00667205,0.00634303,0.00694432,0.00623721,0.00615836,0.00594368,0.00583384,0.00593261,0.00601476,0.00584975,0.00589095,0.00635617,0.0060004,0.00676977,0.00615064,0.00705684
,0.00827902,0.0070992,0.0068658,0.00614747,0.00602911,0.00616843,0.00635577,0.0064591,0.0059262,0.00608307,0.00605198,0.00623034,0.00557662,0.00622358,0.00607675,0.00595136,0.00663276,0.00712299,0.0061727,0.00576925,0.00582142,0.00663012,0.00558469,0.00592966,0.00623541,0.00619132,0.00566337,0.00615209,0.00583113,0.00582637,0.0073113,0.00572225,0.00574065,0.00599276,0.00629483,0.00587599,0.00604898,0.00573356,0.00630696,0.00598074,0.00607738,0.0059533,0.00580078,0.00642168,0.00622465,0.00570105,0.00600821,0.0060732,0.00571212,0.00568968,0.00595745,0.00681309,0.00611806,0.00573522,0.00617689,0.00678802,0.00738946,0.00582855,0.00578076,0.00590414,0.00676622,0.00583164,0.00645072,0.00605052,0.00581077,0.00623984,0.00714135,0.00598238,0.00572537,0.00577138,0.0064856,0.00573631,0.00676122,0.00569032,0.0057775,0.00569817,0.00585491,0.00570113,0.00745713,0.0059401,0.00602989,0.00605551,0.00572981,0.00610392,0.00656859,0.00603385,0.00598784,0.00649571,0.00598311,0.00608293,0.00649514,0.00609202,0.00594987,0.00699115,0.00617447,0.00599539,0.00605479,0.0063439,0.00622821,0.00588884
,0.00819552,0.00702137,0.00646121,0.00602426,0.00591598,0.00582748,0.0059951,0.00623273,0.00601397,0.00588153,0.00578746,0.00568549,0.00599219,0.00595022,0.00583068,0.005958,0.00622465,0.00635936,0.00624136,0.006492,0.00648966,0.0059199,0.00620546,0.00587252,0.00597847,0.00578986,0.00626798,0.00587508,0.00574972,0.00576339,0.00589888,0.00604066,0.00574495,0.00587554,0.00582353,0.00565979,0.00604533,0.00662177,0.0057755,0.00563345,0.00579857,0.00560682,0.0056697,0.00568854,0.00687142,0.00564129,0.00667442,0.00583422,0.00565361,0.00634786,0.00591329,0.00620784,0.00561907,0.00592546,0.00577513,0.0057491,0.00571389,0.00650126,0.00581112,0.00571027,0.00577247,0.00566209,0.00587598,0.00711598,0.00578249,0.00589175,0.00618682,0.00571193,0.00752353,0.0060325,0.00718919,0.00588838,0.00589923,0.00591498,0.00587918,0.00580449,0.0057635,0.00583392,0.00709922,0.00667659,0.00622207,0.00593091,0.00574682,0.00576854,0.00671928,0.00585732,0.00578505,0.00637533,0.00596794,0.00594309,0.00594993,0.00607044,0.00610062,0.00598899,0.00582355,0.00592512,0.00649948,0.00579984,0.00586675,0.00590621
,0.00821867,0.00699556,0.00643224,0.00643205,0.00586921,0.00606106,0.00661848,0.00623584,0.0067329,0.00582164,0.0070099,0.00657345,0.00587162,0.00597915,0.00707983,0.00583044,0.00607706,0.00592217,0.00615961,0.00608395,0.00625308,0.00586958,0.00600083,0.00586823,0.00583053,0.00563465,0.00585491,0.00616101,0.00568058,0.00650642,0.00585825,0.00647321,0.0071736,0.0056036,0.00557785,0.00673812,0.00584013,0.00575061,0.00597548,0.00611523,0.00612523,0.00588391,0.00605698,0.00576484,0.00605887,0.00592468,0.00569677,0.00608132,0.00589748,0.00580914,0.00684614,0.00630544,0.00630529,0.00708935,0.00569207,0.00572547,0.00595016,0.005819,0.00695796,0.00594939,0.0057263,0.00604241,0.00567097,0.00580061,0.0068582,0.00614978,0.00574532,0.00650471,0.00622999,0.00596827,0.00642592,0.00583445,0.00583625,0.00609722,0.00589497,0.00647791,0.00571942,0.00576541,0.00608889,0.00663077,0.00606655,0.00596516,0.00574604,0.00577421,0.00821895,0.00674619,0.00635601,0.00585244,0.00593334,0.00686536,0.00591358,0.00587011,0.00604229,0.00579566,0.00695258,0.00626331,0.0059907,0.00601267,0.00615154,0.00586226
,0.0079741,0.00745578,0.00634076,0.00629242,0.00619176,0.00708503,0.00612005,0.00583687,0.00622204,0.00700865,0.00619828,0.00587346,0.00618778,0.00571489,0.00834206,0.00638494,0.00599923,0.00586914,0.00616658,0.00587268,0.00592815,0.005698,0.00584545,0.005997,0.00570324,0.00571235,0.00593098,0.00597835,0.00650414,0.00603517,0.00560449,0.00597728,0.00589703,0.00739765,0.00683712,0.0061904,0.00561817,0.00572824,0.00747212,0.00571637,0.00595416,0.00576884,0.00581668,0.00567453,0.00561575,0.00569911,0.00568315,0.00604106,0.00573113,0.0074216,0.00612305,0.00574488,0.00586051,0.00589954,0.00582874,0.00651635,0.00640363,0.0056946,0.00585647,0.00592313,0.0058774,0.00576013,0.00719739,0.00626647,0.00605466,0.00588143,0.00599484,0.00588594,0.00578008,0.00668122,0.00808436,0.00594146,0.00594633,0.00666088,0.00571568,0.00633297,0.00577042,0.00572776,0.00697838,0.00605112,0.00947899,0.00585588,0.00894962,0.00636954,0.00640711,0.00942727,0.00591003,0.00675004,0.00577656,0.00648656,0.00625449,0.0067086,0.00683898,0.0066023,0.00591934,0.00791969,0.00597847,0.00597209,0.00591571,0.00618863
,0.00791168,0.00712519,0.00631516,0.00621094,0.00610035,0.00630351,0.00602507,0.00595527,0.00608066,0.00606106,0.00610413,0.00570871,0.00565674,0.00614042,0.00649534,0.00595192,0.00700608,0.00632879,0.00603199,0.00666572,0.00591999,0.00689327,0.00645276,0.00629894,0.00603924,0.00603269,0.00568989,0.00591743,0.00602206,0.00579983,0.0059144,0.00558603,0.00579245,0.00572361,0.00589771,0.0056611,0.00680558,0.00563115,0.00569064,0.00575591,0.00567534,0.0056297,0.00833032,0.00619003,0.00748779,0.0056761,0.00565987,0.00570646,0.00603862,0.00734198,0.00591629,0.00627748,0.00568581,0.00573363,0.00597527,0.00567569,0.00625243,0.00692774,0.00603904,0.00566241,0.00572214,0.00565987,0.00582202,0.00614364,0.00574279,0.00570327,0.00574537,0.00567115,0.00599029,0.00727435,0.00974634,0.00585883,0.00576244,0.00633971,0.00587142,0.00645401,0.00608723,0.00573239,0.00767501,0.00601033,0.00629223,0.00644847,0.00723953,0.00581128,0.00587998,0.00625879,0.00957772,0.00622125,0.00594904,0.00574949,0.00580026,0.00644859,0.005964,0.00588145,0.00664816,0.00738208,0.00584872,0.0062823,0.00609475,0.0066605
,0.00808346,0.00840354,0.00664608,0.00607195,0.00611288,0.00614679,0.00608721,0.0061507,0.00587896,0.00590146,0.00570133,0.00558556,0.00748021,0.00600762,0.00616275,0.00603395,0.00619719,0.00598661,0.00617921,0.00635137,0.0061635,0.00598284,0.00608104,0.00622341,0.00583138,0.00582549,0.00628724,0.00566058,0.0059143,0.00562366,0.00584736,0.0064897,0.0057255,0.00577233,0.00572552,0.00558501,0.00606465,0.00625597,0.00568527,0.00661226,0.008115,0.00687663,0.00635052,0.00598205,0.0058538,0.00650113,0.00593704,0.00575182,0.00621683,0.00656618,0.00573278,0.0058487,0.00683408,0.00589725,0.00568819,0.00581499,0.00650997,0.00573898,0.00662127,0.00680754,0.00570305,0.00598848,0.00574325,0.00577345,0.00724177,0.00637318,0.00565765,0.00593666,0.00582656,0.00584023,0.00870122,0.00570842,0.005799,0.00594962,0.00589921,0.00623924,0.0058241,0.00594469,0.00742067,0.00609376,0.00641694,0.00635328,0.00603721,0.00573165,0.00599322,0.00605727,0.00631972,0.00659104,0.00634187,0.00624129,0.00581749,0.0067479,0.00585914,0.00695084,0.0063743,0.00659234,0.00629471,0.00596492,0.00625209,0.00631382
,0.00800124,0.00829066,0.00645395,0.00604703,0.00593353,0.00572318,0.00590191,0.00596808,0.00586437,0.00569915,0.00580079,0.0064429,0.00595991,0.00640719,0.00671168,0.00580846,0.00594461,0.00601525,0.00606444,0.00612682,0.0061203,0.00580178,0.00605982,0.00621047,0.00567999,0.00610476,0.00574597,0.00588405,0.00577689,0.00598191,0.00592525,0.00592003,0.00872601,0.00652882,0.00769421,0.0058643,0.00587406,0.00573445,0.0055859,0.00602275,0.00625642,0.00591859,0.0062612,0.00553392,0.0056088,0.00570615,0.00572995,0.00740007,0.00586555,0.00592595,0.00600603,0.00562134,0.00602082,0.00582107,0.00660196,0.00613055,0.00623003,0.0056719,0.0084163,0.005778,0.00588478,0.00570264,0.00703117,0.00573505,0.006189,0.0059841,0.00594622,0.00590546,0.00624709,0.00565625,0.00764495,0.00581159,0.00581362,0.00574204,0.00724439,0.00631999,0.00577238,0.00621935,0.0061089,0.00597113,0.00796985,0.00702144,0.00584567,0.00601778,0.00606507,0.00584904,0.00595901,0.00616828,0.00652276,0.00675889,0.00867817,0.00633248,0.00639866,0.00602134,0.00594472,0.00675158,0.00601832,0.00659571,0.00590136,0.00653537
,0.0102498,0.00856912,0.00770524,0.00599625,0.0069682,0.00670122,0.00666004,0.00583113,0.00644928,0.00573045,0.0062412,0.00617791,0.00570234,0.00603796,0.00622238,0.00572505,0.00595801,0.00582437,0.00584636,0.0060661,0.00602784,0.00567093,0.00594309,0.00614753,0.00570067,0.00582782,0.00595059,0.00578933,0.00595917,0.00594075,0.0056358,0.00585254,0.00722074,0.00581582,0.00649132,0.00578968,0.00614496,0.00559526,0.00738997,0.0056472,0.00582442,0.00585928,0.00610445,0.00671935,0.00579951,0.00563035,0.00579161,0.00685639,0.00574604,0.00605794,0.0057704,0.00609534,0.00571585,0.00563988,0.0060304,0.00586306,0.00577869,0.00723044,0.00726999,0.00563196,0.00577258,0.00565568,0.00587074,0.00585395,0.00569395,0.00572874,0.00577995,0.00567202,0.0063115,0.00601797,0.00690084,0.00843078,0.00566599,0.00568481,0.00572249,0.00571524,0.00573966,0.00578579,0.0058982,0.00607913,0.00876206,0.00926986,0.00592864,0.00705824,0.00587082,0.00752123,0.0060917,0.0058892,0.00613524,0.00766775,0.00725327,0.00604931,0.00585362,0.00579578,0.00603135,0.00587926,0.00621117,0.00616497,0.00579642,0.00589111
,0.00908683,0.00789239,0.00748044,0.00675438,0.00766848,0.00594119,0.0061964,0.00587375,0.0060426,0.00603403,0.00599121,0.00587361,0.00566699,0.00632983,0.0061209,0.00601176,0.00865544,0.00579639,0.00587307,0.00583341,0.00593955,0.00620775,0.0057763,0.00577255,0.00668528,0.00608817,0.00727955,0.00583998,0.00614933,0.00586125,0.0059428,0.00563447,0.00650615,0.00568039,0.006034,0.00557315,0.00626298,0.00603871,0.0061577,0.00570635,0.00664549,0.00562045,0.00708021,0.00587836,0.0060172,0.00700898,0.00600426,0.0062121,0.00587198,0.00592041,0.00575381,0.00575429,0.00570571,0.00563953,0.00581845,0.00563386,0.00713463,0.00581176,0.00639872,0.00592202,0.0070936,0.00585326,0.00601527,0.00586383,0.00600679,0.00669659,0.00574632,0.00628477,0.0061283,0.00598622,0.00830568,0.00750404,0.00571481,0.00570619,0.00587106,0.00631137,0.00589672,0.0058922,0.00604209,0.00607712,0.00911024,0.00803264,0.00595962,0.00634032,0.00585492,0.00641955,0.00622451,0.00678218,0.00580427,0.00599744,0.00641845,0.00642787,0.00629862,0.00594901,0.00588479,0.0059382,0.00601701,0.00587642,0.00596827,0.00582523
,0.00849459,0.0073923,0.00718175,0.00634055,0.00651907,0.0059176,0.00607735,0.00667536,0.00591673,0.00595185,0.00596682,0.00633652,0.00564907,0.0059845,0.00606217,0.00603573,0.00609253,0.00655411,0.0066368,0.00699109,0.00603304,0.00578799,0.00649301,0.0056641,0.00603044,0.00584991,0.00645734,0.00566195,0.0057298,0.00576256,0.00591942,0.00594192,0.00642892,0.00585307,0.0058774,0.00695529,0.00598401,0.00584232,0.00623817,0.00618971,0.00611699,0.00589129,0.00616127,0.00564788,0.00572651,0.00576971,0.00584249,0.00626639,0.00594078,0.00574487,0.00624911,0.00571237,0.005981,0.00630163,0.00598191,0.0064251,0.00584651,0.00568959,0.00631802,0.00580881,0.0057419,0.00581836,0.0062976,0.00571415,0.00773982,0.00592057,0.00586538,0.00582026,0.00610892,0.00901344,0.00822677,0.00903084,0.00568428,0.00592789,0.00586954,0.00628679,0.00581297,0.00573355,0.00737527,0.00736608,0.00880281,0.0104112,0.00599264,0.00574761,0.00668427,0.00623433,0.00617473,0.00599329,0.00600518,0.00590482,0.00588218,0.00622608,0.00584101,0.0057964,0.00588647,0.00606566,0.00578425,0.0060359,0.00593466,0.00624551
,0.00835093,0.00718372,0.00740646,0.0069531,0.00630172,0.00574196,0.00593226,0.0061167,0.00584195,0.00598651,0.00573653,0.00590869,0.00654447,0.00645901,0.00579377,0.00594867,0.00606608,0.00610689,0.00611651,0.00617841,0.00620669,0.00583104,0.00594463,0.0058767,0.0057863,0.00620902,0.00611971,0.00586521,0.00619182,0.00661371,0.00604827,0.00586874,0.00604376,0.00582444,0.00664983,0.00587154,0.00638529,0.00603961,0.00632547,0.00584771,0.00581054,0.00570161,0.00567918,0.0066603,0.00570433,0.005601,0.00575247,0.0059938,0.00565347,0.00599318,0.00583235,0.00674788,0.00615187,0.00578141,0.00571463,0.00575371,0.00571796,0.00731129,0.00665721,0.00622861,0.00581912,0.00563926,0.00578984,0.00613902,0.00723859,0.00568243,0.0056794,0.00581115,0.00590373,0.0100817,0.00759324,0.00927158,0.0058345,0.00596584,0.00610162,0.00575893,0.00638725,0.00583703,0.00767328,0.00792822,0.010429,0.00863674,0.00593041,0.0128224,0.00588353,0.00618736,0.00585622,0.00575375,0.0063296,0.00611606,0.00681621,0.00681283,0.00578695,0.00671042,0.00614482,0.00605774,0.00718779,0.00580897,0.00605157,0.0060136
,0.008002,0.00720344,0.00723437,0.0064549,0.00593172,0.00696123,0.00601855,0.00593327,0.00673683,0.00581584,0.0068608,0.00679462,0.00593564,0.00625554,0.00602185,0.00586179,0.00582283,0.00624843,0.00610492,0.0062223,0.005909,0.00568284,0.00587144,0.00603824,0.00578739,0.00584912,0.00610697,0.00593792,0.00590252,0.00617469,0.00715442,0.00576774,0.00591717,0.00569288,0.00585969,0.00571276,0.006124,0.0067245,0.00635961,0.00567039,0.00574561,0.00563868,0.00672813,0.00634662,0.00643919,0.00650445,0.00593738,0.00568686,0.00585835,0.00586656,0.00565046,0.0060362,0.0057357,0.00570527,0.00563238,0.00559683,0.00656974,0.00620681,0.00634243,0.00642475,0.00595528,0.00607887,0.00579296,0.00571204,0.00633711,0.00605886,0.00733862,0.00585351,0.00567584,0.00961831,0.00756645,0.00691301,0.00571759,0.00569352,0.00572378,0.00570307,0.00580518,0.00583421,0.00714001,0.00806591,0.00809973,0.00844542,0.00606682,0.00879696,0.00586019,0.00582616,0.00576666,0.00603076,0.00569164,0.00651563,0.00585692,0.00592604,0.00586708,0.00607195,0.00600782,0.00677603,0.0059014,0.00738487,0.00612048,0.00734607
,0.0077079,0.00771399,0.00668901,0.00630014,0.00629296,0.00594375,0.00654386,0.00587605,0.00627081,0.00657758,0.00617416,0.00598567,0.00632535,0.00593639,0.00610791,0.00685382,0.00573075,0.00617183,0.00751077,0.00581934,0.00642602,0.00628866,0.0056969,0.0058995,0.00648222,0.00594889,0.00646982,0.00581086,0.00608388,0.00716794,0.00656552,0.00668314,0.0056189,0.00561811,0.00567332,0.00563276,0.00603492,0.00600473,0.00603315,0.00731393,0.00603419,0.00619875,0.00598327,0.00565178,0.00580405,0.00935385,0.00579375,0.0069901,0.00600948,0.00609994,0.00609233,0.00585358,0.00614343,0.0060345,0.00593327,0.00632158,0.00591784,0.00573932,0.00588297,0.00616022,0.00582296,0.00594901,0.00591438,0.00582874,0.00609374,0.00583798,0.00645541,0.00573876,0.00601803,0.00997552,0.00822688,0.00614059,0.00582019,0.00570276,0.00590864,0.00613176,0.00595092,0.00731508,0.00799592,0.00652406,0.00742941,0.00882652,0.00607509,0.00805281,0.00640662,0.00668017,0.00603019,0.00583549,0.00605479,0.00709204,0.00574807,0.0058848,0.00577092,0.00587605,0.00766255,0.00635048,0.00604776,0.00599454,0.00651503,0.00596556
,0.00774565,0.00762286,0.00637063,0.00643315,0.00596921,0.00594174,0.00610661,0.00574582,0.00610397,0.00624325,0.00599041,0.00585139,0.00562437,0.00595596,0.00604657,0.00598889,0.00613766,0.00669391,0.00676391,0.00625181,0.00591456,0.00590025,0.00648661,0.00586603,0.00596154,0.00575347,0.00612655,0.00557997,0.0056846,0.00635748,0.00579375,0.00615969,0.0061447,0.00578029,0.00563673,0.00593193,0.00573717,0.00585977,0.00616893,0.00578085,0.00581087,0.00607061,0.00584103,0.00567364,0.00561193,0.00615056,0.00563156,0.00591798,0.00590025,0.00693636,0.00572297,0.00643322,0.00749232,0.0057253,0.0057383,0.00566429,0.00570099,0.00725993,0.00652348,0.00599477,0.00771823,0.00568617,0.0057645,0.00578662,0.00701585,0.00582294,0.00580628,0.00708413,0.00569112,0.00947938,0.00912919,0.00607326,0.00592052,0.00570111,0.00585053,0.00584884,0.00577191,0.00638102,0.00757992,0.00824293,0.00678879,0.00856331,0.00598234,0.00711037,0.00632839,0.00598056,0.00592629,0.00596878,0.00592285,0.00616523,0.00639796,0.00636521,0.00667692,0.00643369,0.00587773,0.00583586,0.00598917,0.00590877,0.00583468,0.00580805
,0.0079067,0.00724868,0.00635167,0.00629154,0.00593122,0.00591298,0.00601235,0.00712952,0.00599338,0.00592502,0.00616127,0.00563299,0.00680619,0.00621714,0.00588467,0.00593455,0.00585266,0.00620844,0.00623639,0.00617156,0.00604366,0.00603693,0.00585838,0.00609638,0.00599121,0.00575951,0.00595995,0.00672044,0.00622519,0.00611604,0.00562581,0.00587895,0.00577943,0.00573197,0.00592567,0.00574447,0.0057787,0.00688485,0.00579616,0.00621789,0.00560799,0.00575544,0.00559785,0.00598063,0.00613508,0.00690462,0.00661811,0.00568513,0.00573632,0.00610437,0.00565784,0.00593923,0.00661046,0.0058121,0.0055967,0.00742726,0.00621616,0.00589357,0.00579135,0.00585368,0.00633379,0.00582304,0.00567886,0.00572837,0.00596704,0.00803927,0.0060536,0.006275,0.00611907,0.00883406,0.00804568,0.00595504,0.00569343,0.00579359,0.00580599,0.0059308,0.00571303,0.00583381,0.00697871,0.00816703,0.00598107,0.00622865,0.00592497,0.00650555,0.00840071,0.00573354,0.00745032,0.00603297,0.0066352,0.00597686,0.00603042,0.00584913,0.00591867,0.0058284,0.00582962,0.00683937,0.00587321,0.0060702,0.00589597,0.00599541
,0.00801342,0.00763332,0.00759656,0.00626309,0.00582278,0.00614075,0.00592602,0.00603145,0.00604569,0.00589849,0.00576278,0.00606088,0.00617313,0.0059786,0.00719325,0.00586959,0.00582057,0.00619934,0.00604756,0.00598592,0.00600654,0.00568046,0.00649233,0.00590936,0.0060032,0.00590855,0.00577925,0.00611254,0.00581763,0.00606763,0.00685651,0.00555038,0.00563192,0.00562192,0.00565022,0.00563082,0.00600349,0.00577263,0.00556981,0.00561056,0.00648581,0.00636101,0.00615235,0.00569862,0.00574286,0.00586186,0.00592909,0.0067267,0.00612646,0.00576764,0.00728411,0.00587216,0.00616201,0.00661255,0.00615056,0.00720388,0.00587869,0.00565767,0.00581333,0.00601038,0.0056499,0.00594304,0.00590549,0.00649543,0.00569628,0.0063033,0.0057812,0.00615148,0.00577167,0.00746235,0.00819469,0.0063608,0.00572089,0.00571766,0.00576881,0.00576463,0.00577948,0.00586029,0.00659823,0.00656836,0.0059495,0.00621334,0.00603607,0.00903557,0.00595436,0.00600932,0.00585501,0.00573599,0.00619882,0.0063202,0.00695085,0.00716721,0.00581803,0.00671063,0.00618354,0.00652211,0.00667317,0.00581418,0.00602942,0.00584938
,0.00802654,0.0073247,0.00650423,0.00621626,0.00607851,0.00602874,0.00584189,0.00601949,0.00682375,0.00622427,0.00624016,0.00617288,0.00658997,0.00576674,0.00612123,0.00619143,0.00578237,0.00605405,0.00596285,0.00582461,0.00588305,0.00627755,0.00602409,0.00579247,0.00615903,0.00604407,0.006637,0.00580602,0.00626099,0.0060081,0.00605938,0.00655939,0.00666913,0.00592904,0.00560436,0.00666077,0.00570968,0.00575,0.00600857,0.00581946,0.00635557,0.00596988,0.00584982,0.0055733,0.0056888,0.00572889,0.00564304,0.00595132,0.00578257,0.00563138,0.00586151,0.00560649,0.00607712,0.00610625,0.00587527,0.00609432,0.00698066,0.00738151,0.00628847,0.00615073,0.00591166,0.00574726,0.00576402,0.00574213,0.00598923,0.00634725,0.005981,0.00611186,0.00567875,0.00624533,0.00754278,0.00585076,0.00576925,0.0057511,0.0056994,0.0058485,0.00634258,0.00599023,0.0061395,0.00626987,0.00587519,0.0060152,0.00579605,0.00701482,0.00596623,0.00598239,0.00588326,0.00615625,0.00572715,0.00592196,0.00583516,0.0059397,0.00597055,0.00592008,0.00584785,0.00602966,0.00587185,0.00613425,0.00595014,0.00722478
